id,collected_at,icao24,callsign,origin_country,latitude,longitude,altitude_m,velocity_ms,heading,on_ground
1724,2026-09-13 12:31:12,507cb3,MFX5538,Uzbekistan,23.9042,87.0492,9761.22,253.94,307.43,0
1725,2026-09-13 12:31:12,507cbb,SGA2562,Uzbekistan,22.9823,83.9298,10363.2,251.43,273.17,0
1726,2026-09-13 12:31:12,75026b,XAX604,Malaysia,26.1782,74.9509,11582.4,246.77,300.57,0
1727,2026-09-13 12:31:12,76cd14,SIA509,Singapore,12.8076,82.0814,11887.2,244.48,95.55,0
1728,2026-09-13 12:31:12,8965f6,ABY514,United Arab Emirates,24.1028,69.663,11277.6,227.95,91.16,0
1729,2026-09-13 12:31:12,781efb,CSS164,China,23.4193,93.7892,10675.62,242.08,95.98,0
1730,2026-09-13 12:31:12,896717,ABY824,United Arab Emirates,16.7898,86.9295,10972.8,245.8,283.8,0
1731,2026-09-13 12:31:12,780d2c,CCA011,China,27.909,78.0614,6903.72,222.36,127.48,0
1732,2026-09-13 12:31:12,780d2a,CCA059,China,28.568,77.0901,,5.4,348.75,1
1733,2026-09-13 12:31:12,76cd75,SIA326,Singapore,11.233,93.218,10363.2,266.29,311.95,0
1734,2026-09-13 12:31:12,15203a,AFL295,Russian Federation,19.1865,93.8371,10972.8,255.84,305.67,0
1735,2026-09-13 12:31:12,899040,EVA068,Taiwan,16.6719,95.0512,10668.0,245.02,116.83,0
1736,2026-09-13 12:31:12,899035,EVA067,Taiwan,17.6841,96.0122,9144.0,272.66,306.87,0
1737,2026-09-13 12:31:12,406f79,BAW15,United Kingdom,17.9768,88.1536,11879.58,255.75,150.34,0
1738,2026-09-13 12:31:12,394a04,AFR256,France,18.2716,86.387,10058.4,248.57,158.0,0
1739,2026-09-13 12:31:12,04022a,ETH3482,Ethiopia,22.589,88.9135,12496.8,227.54,84.16,0
1740,2026-09-13 12:31:12,8990a5,CAL5663,Taiwan,24.094,86.6068,10363.2,263.13,298.62,0
1741,2026-09-13 12:31:12,06a2f4,QTR839,Qatar,22.8919,69.4732,11582.4,266.1,273.99,0
1742,2026-09-13 12:31:12,06a2f2,QTR649,Qatar,22.9495,68.5229,12192.0,265.45,273.56,0
1743,2026-09-13 12:31:12,781677,CSS160,China,23.1962,95.9229,10675.62,242.54,96.94,0
1744,2026-09-13 12:31:12,4ba94e,THY54,Turkey,18.3296,95.1038,10668.0,245.16,124.66,0
1745,2026-09-13 12:31:12,4ba948,THY68,Turkey,18.6002,95.1815,10058.4,243.29,128.13,0
1746,2026-09-13 12:31:12,040255,ETH445,Ethiopia,28.4103,77.3019,2910.84,158.3,229.22,0
1747,2026-09-13 12:31:12,aba7d9,FDX5603,United States,26.3468,78.7985,11277.6,244.98,146.48,0
1748,2026-09-13 12:31:12,39cf11,AFR199,France,23.3593,85.9498,11582.4,263.3,307.14,0
1749,2026-09-13 12:31:12,801407,AXB1264,India,28.1673,75.9928,4876.8,167.73,46.12,0
1750,2026-09-13 12:31:12,801408,AIC4EP,India,28.5497,77.0703,266.7,66.88,104.25,0
1751,2026-09-13 12:31:12,801409,AIC5TV,India,28.4902,78.061,5013.96,178.78,295.75,0
1752,2026-09-13 12:31:12,801415,IGO7443,India,28.2042,74.7311,4572.0,120.42,88.53,0
1753,2026-09-13 12:31:12,80142a,IGO6391,India,12.2486,75.9002,11620.5,232.15,154.12,0
1754,2026-09-13 12:31:12,80143a,AIC4KU,India,15.4521,74.0567,1645.92,102.87,188.05,0
1755,2026-09-13 12:31:12,801454,IGO211,India,10.8745,75.9444,7048.5,206.83,333.24,0
1756,2026-09-13 12:31:12,801455,IGO582E,India,30.1164,77.8129,2286.0,107.44,62.94,0
1757,2026-09-13 12:31:12,801422,IGO1632,India,22.3373,91.1563,10957.56,243.88,277.51,0
1758,2026-09-13 12:31:12,80141d,AIC2KJ,India,12.6324,91.898,8915.4,233.31,310.08,0
1759,2026-09-13 12:31:12,80141c,IGO403K,India,20.1939,81.9662,10980.42,250.03,218.57,0
1760,2026-09-13 12:31:12,801435,AXB904,India,14.0937,94.0846,11277.6,222.33,133.59,0
1761,2026-09-13 12:31:12,504e27,ATG8816,Republic of Moldova,26.0498,85.879,10363.2,262.19,323.94,0
1762,2026-09-13 12:31:12,80146f,IGO26P,India,13.1893,77.7445,990.6,82.33,271.07,0
1763,2026-09-13 12:31:12,801492,IGO6851,India,24.3901,81.3355,10972.8,248.75,287.95,0
1764,2026-09-13 12:31:12,80148f,IGO162P,India,18.278,82.8965,11269.98,219.84,20.98,0
1765,2026-09-13 12:31:12,06a1e9,QTR8977,Qatar,22.3383,72.9638,10363.2,261.03,283.68,0
1766,2026-09-13 12:31:12,801523,IGO2040,India,8.6862,76.9209,1554.48,116.28,178.99,0
1767,2026-09-13 12:31:12,06a10c,QTR959,Qatar,15.3171,73.1996,12192.0,263.49,297.82,0
1768,2026-09-13 12:31:12,801536,IGO2137,India,31.7974,75.9775,11277.6,244.04,148.62,0
1769,2026-09-13 12:31:12,801534,AIC6DJ,India,19.1166,72.7675,1409.7,138.06,354.23,0
1770,2026-09-13 12:31:12,801506,IGO735C,India,26.5553,81.4905,9913.62,218.03,290.87,0
1771,2026-09-13 12:31:12,801508,AKJ1406,India,27.8084,79.9692,10972.8,238.94,292.53,0
1772,2026-09-13 12:31:12,801509,AKJ1939,India,28.1848,77.5851,266.7,66.79,102.0,0
1773,2026-09-13 12:31:12,80154d,IGO235,India,18.7637,84.4969,11590.02,251.79,226.32,0
1774,2026-09-13 12:31:12,801569,IGO6737,India,21.2908,84.3427,9906.0,244.56,313.3,0
1775,2026-09-13 12:31:12,801566,IGO700T,India,10.1662,75.6449,4876.8,136.52,266.98,0
1776,2026-09-13 12:31:12,801560,IGO1253,India,27.6085,79.0465,10233.66,235.59,120.15,0
1777,2026-09-13 12:31:12,801539,AKJ6514,India,15.1765,73.9666,12192.0,232.1,345.1,0
1778,2026-09-13 12:31:12,801581,IGO931P,India,20.2892,81.9482,11574.78,246.73,216.61,0
1779,2026-09-13 12:31:12,80157c,AKJ655Z,India,28.5662,76.9928,662.94,75.74,103.75,0
1780,2026-09-13 12:31:12,801594,,India,28.5561,77.1138,,7.46,14.06,1
1781,2026-09-13 12:31:12,06a0b6,QTR650,Qatar,26.257,76.1205,11879.58,249.19,82.29,0
1782,2026-09-13 12:31:12,68000a,BTN773,Bhutan,27.5587,80.9387,11590.02,231.4,290.97,0
1783,2026-09-13 12:31:12,8013cc,AIC237,India,26.8548,80.8098,11292.84,235.49,106.89,0
1784,2026-09-13 12:31:12,8013b1,AIC8WV,India,31.3298,75.3303,11582.4,242.17,15.78,0
1785,2026-09-13 12:31:12,88516b,THA922,Thailand,20.0239,92.5916,9144.0,272.47,305.16,0
1786,2026-09-13 12:31:12,800db0,AXB1036,India,27.0562,82.6345,10972.8,236.95,283.43,0
1787,2026-09-13 12:31:12,7c4926,QFA2,Australia,11.4598,94.8551,11887.2,241.78,130.95,0
1788,2026-09-13 12:31:12,702c47,S3BRA,Bangladesh,23.7759,90.3516,297.18,48.9,358.19,0
1789,2026-09-13 12:31:12,7103d6,SVA850,Saudi Arabia,10.4039,96.0837,12496.8,239.89,131.17,0
1790,2026-09-13 12:31:12,896c6c,UAF1351,United Arab Emirates,15.4551,92.5211,11277.6,222.97,104.29,0
1791,2026-09-13 12:31:12,7820d7,CSC9647,China,19.0891,72.8927,129.54,72.04,268.77,0
1792,2026-09-13 12:31:12,aab841,CKS704,United States,22.84,96.4403,9144.0,264.81,263.08,0
1793,2026-09-13 12:31:12,151dc2,AFL297,Russian Federation,16.6181,89.5741,10972.8,260.86,310.6,0
1794,2026-09-13 12:31:12,151db5,AFL285,Russian Federation,26.3985,78.293,10363.2,263.43,319.44,0
1795,2026-09-13 12:31:12,aa8b77,N779LG,United States,12.0399,94.2197,10668.0,230.39,136.9,0
1796,2026-09-13 12:31:12,4007ec,BAW2231,United Kingdom,19.9899,90.5178,11277.6,244.57,127.14,0
1797,2026-09-13 12:31:12,abda7d,FDX5080,United States,21.9822,87.9997,9448.8,216.86,46.35,0
1798,2026-09-13 12:31:12,770453,ALK166,Sri Lanka,9.9508,76.481,3512.82,182.38,128.36,0
1799,2026-09-13 12:31:12,7609ee,PIA753,Pakistan,31.5184,69.7351,10363.2,219.42,228.61,0
1800,2026-09-13 12:31:12,70c0f6,OMA815,Oman,22.6064,72.1309,11879.58,251.3,97.77,0
1801,2026-09-13 12:31:12,78112e,CSC3902,China,25.5592,88.7066,10066.02,229.75,121.45,0
1802,2026-09-13 12:31:12,ab9e12,FDX5379,United States,28.4887,76.6402,2819.4,117.58,25.67,0
1803,2026-09-13 12:31:12,70605b,KAC412,Kuwait,16.9465,91.8587,10363.2,262.17,289.96,0
1804,2026-09-13 12:31:12,78007e,CAO1099,China,28.7603,76.6399,2438.4,121.75,263.21,0
1805,2026-09-13 12:31:12,4851f6,KLM844,Kingdom of the Netherlands,22.0052,89.4949,9753.6,268.24,303.66,0
1806,2026-09-13 12:31:12,8880e0,HVN55,Viet Nam,24.4229,85.1161,10972.8,261.37,297.17,0
1807,2026-09-13 12:31:12,424462,PEX57H,United Kingdom,19.8856,95.9765,13716.0,12.0,210.96,0
1808,2026-09-13 12:31:12,507c7f,MFX7621,Uzbekistan,30.1675,70.8651,11277.6,231.57,167.82,0
1809,2026-09-13 12:31:12,507c98,MFX530,Uzbekistan,26.6323,81.089,9753.6,244.07,306.17,0
1810,2026-09-13 12:31:12,8966ef,UAE9710,United Arab Emirates,13.3356,77.8359,3086.1,136.97,118.49,0
1811,2026-09-13 12:31:12,60182b,TUA695,Turkmenistan,23.1456,88.2412,11277.6,231.8,130.23,0
1812,2026-09-13 12:31:12,76cef9,SIA321,Singapore,19.2486,86.4376,10668.0,245.92,125.12,0
1813,2026-09-13 12:31:12,507c5f,UZB562,Uzbekistan,21.1414,90.8703,9768.84,257.41,304.17,0
1814,2026-09-13 12:31:12,76ceed,SIA318,Singapore,11.6249,92.2422,9144.0,263.66,317.69,0
1815,2026-09-13 12:31:12,750592,MAS103,Malaysia,21.734,92.2894,9448.8,230.83,141.06,0
1816,2026-09-13 12:31:12,8a0a13,UBG149,Indonesia,22.935,91.113,6400.8,165.88,135.5,0
1817,2026-09-13 12:31:12,780fc4,CSN6068,China,25.2995,89.4391,10675.62,228.99,118.0,0
1818,2026-09-13 12:31:12,76bcc1,TGW751,Singapore,24.6506,83.9061,12489.18,248.91,126.09,0
1819,2026-09-13 12:31:12,39b221,CMA731,France,24.3572,82.8358,10363.2,267.02,280.1,0
1820,2026-09-13 12:31:12,4cade1,KZR908,Ireland,30.4775,75.1077,9144.0,246.57,7.67,0
1821,2026-09-13 12:31:12,4073ce,VIR355,United Kingdom,19.3145,72.719,3177.54,167.99,8.45,0
1822,2026-09-13 12:31:12,800b14,IGO6175,India,26.1094,85.3407,11277.6,215.85,100.16,0
1823,2026-09-13 12:31:12,3c4594,BOX539,Germany,30.6607,75.271,9753.6,250.44,318.75,0
1824,2026-09-13 12:31:12,800c01,IGO433,India,22.6412,88.4412,,5.66,5.62,1
1825,2026-09-13 12:31:12,800c43,AIC2332,India,24.5985,83.9658,10675.62,227.92,126.09,0
1826,2026-09-13 12:31:12,800c11,IGO6044,India,16.8501,82.2923,9753.6,240.1,228.21,0
1827,2026-09-13 12:31:12,800c88,AIC1HL,India,31.6993,77.5747,10363.2,221.75,183.99,0
1828,2026-09-13 12:31:12,800c64,AIC3TB,India,26.6686,75.707,9753.6,239.91,219.08,0
1829,2026-09-13 12:31:12,4cac16,KZR932,Ireland,29.2119,76.0494,10363.2,230.55,276.79,0
1830,2026-09-13 12:31:12,4cac10,KZR564,Ireland,26.8901,80.7609,10370.82,246.53,319.06,0
1831,2026-09-13 12:31:12,800d03,SEJ2951,India,30.1824,77.3252,6400.8,168.2,152.49,0
1832,2026-09-13 12:31:12,800d2d,IGO6447,India,28.4147,77.2173,3657.6,152.6,283.85,0
1833,2026-09-13 12:31:12,800d7a,SEJ5118,India,12.1554,75.0961,9715.5,250.17,320.09,0
1834,2026-09-13 12:31:12,39d2af,AFR253,France,28.0513,78.5755,11582.4,253.8,289.17,0
1835,2026-09-13 12:31:12,4b1920,SWR181,Switzerland,19.0817,94.046,9144.0,268.81,303.84,0
1836,2026-09-13 12:31:12,7100ba,SVA797,Saudi Arabia,31.75,70.0732,11231.88,225.38,229.07,0
1837,2026-09-13 12:31:12,800ce0,IGO7918,India,11.7316,77.9093,2987.04,90.32,4.57,0
1838,2026-09-13 12:36:13,801642,AXB1069,India,26.2597,90.2756,6004.56,203.17,105.27,0
1839,2026-09-13 12:36:13,801645,AIC4WL,India,28.2192,77.0224,4267.2,169.98,216.38,0
1840,2026-09-13 12:36:13,801643,AXB2648,India,13.0277,79.6789,9860.28,225.71,95.1,0
1841,2026-09-13 12:36:13,80163f,AIC2GV,India,21.706,73.6263,11574.78,234.0,186.44,0
1842,2026-09-13 12:36:13,80160a,IGO539T,India,18.9884,83.2036,11879.58,217.79,15.48,0
1843,2026-09-13 12:36:13,80160b,IGO1152,India,28.5492,77.0724,266.7,67.88,104.04,0
1844,2026-09-13 12:36:13,801616,IGO311F,India,24.9955,89.5548,11582.4,249.44,237.29,0
1845,2026-09-13 12:36:13,801615,AXB1510,India,25.8441,84.2241,4572.0,143.5,107.53,0
1846,2026-09-13 12:36:13,801621,IGO83FK,India,30.6583,76.8405,10668.0,193.88,215.71,0
1847,2026-09-13 12:36:13,801685,AXB1561,India,26.6843,83.0878,10058.4,230.43,96.54,0
1848,2026-09-13 12:36:13,80167b,AIC2184,India,21.8576,83.9239,11582.4,254.99,260.59,0
1849,2026-09-13 12:36:13,80164b,IGO6429,India,31.8572,77.5873,11277.6,244.99,4.09,0
1850,2026-09-13 12:36:13,80164e,AIC3GN,India,26.2374,75.8451,10530.84,242.05,207.33,0
1851,2026-09-13 12:36:13,80164f,AIC4JT,India,28.5604,77.0898,,3.09,188.44,1
1852,2026-09-13 12:36:13,80164c,IGO2449,India,28.549,77.0839,,13.89,284.06,1
1853,2026-09-13 12:36:13,801659,AIC106,India,28.6201,76.5939,1059.18,97.7,75.67,0
1854,2026-09-13 12:36:13,801663,IGO371F,India,13.7351,77.6995,10965.18,224.73,13.37,0
1855,2026-09-13 12:36:13,80168a,AXB1524,India,23.4082,91.1008,5059.68,163.55,72.99,0
1856,2026-09-13 12:36:13,8014e4,IGO6747,India,18.5508,82.7138,10980.42,252.42,242.44,0
1857,2026-09-13 12:36:13,8014e5,IGO364F,India,25.9176,83.1342,4975.86,190.34,18.43,0
1858,2026-09-13 12:36:13,8014f7,IGO1871,India,12.3875,79.698,6827.52,204.16,210.77,0
1859,2026-09-13 12:36:13,8014f8,AKJ797G,India,25.6921,85.6344,11277.6,231.04,78.44,0
1860,2026-09-13 12:36:13,8014f2,AKJ2004,India,14.132,74.9452,11277.6,229.61,153.66,0
1861,2026-09-13 12:36:13,801600,AIC11E,India,28.474,76.5903,3048.0,124.62,41.65,0
1862,2026-09-13 12:36:13,801605,,India,28.5675,77.0968,,2.31,205.31,1
1863,2026-09-13 12:36:13,801606,AXB1216,India,18.9073,84.328,9494.52,224.31,229.18,0
1864,2026-09-13 12:36:13,801603,AIC2QW,India,28.5652,77.0813,,2.31,61.88,1
1865,2026-09-13 12:36:13,80174a,IGO246F,India,22.8241,88.4618,624.84,86.97,165.96,0
1866,2026-09-13 12:36:13,801778,IGO36AK,India,24.4959,86.6128,9791.7,244.68,306.36,0
1867,2026-09-13 12:36:13,801738,IGO6738,India,15.6643,73.7593,2865.12,149.51,18.25,0
1868,2026-09-13 12:36:13,801736,IGO196,India,10.6697,76.5185,5996.94,194.18,27.11,0
1869,2026-09-13 12:36:13,801741,IGO342T,India,28.8257,77.2768,3093.72,151.5,273.31,0
1870,2026-09-13 12:36:13,801742,,India,28.567,77.0966,,2.06,205.31,1
1871,2026-09-13 12:36:13,80172d,IGO2009,India,25.7556,78.2377,11582.4,242.74,332.62,0
1872,2026-09-13 12:36:13,80172e,IGO971P,India,20.5382,84.1774,10972.8,261.58,247.57,0
1873,2026-09-13 12:36:13,80173b,OAH102,India,8.8375,77.1912,11277.6,227.86,38.22,0
1874,2026-09-13 12:36:13,801746,IGO6396,India,16.17,89.6919,10980.42,235.87,338.64,0
1875,2026-09-13 12:36:13,801752,IGO5316,India,23.1293,73.4977,11285.22,233.75,12.84,0
1876,2026-09-13 12:36:13,801788,IGO5217,India,13.1892,77.7537,1043.94,75.63,270.78,0
1877,2026-09-13 12:36:13,80177b,AXB2816,India,24.7493,84.9374,4145.28,143.71,29.13,0
1878,2026-09-13 12:36:13,80177e,IGO1064,India,21.175,87.9224,10363.2,242.68,313.88,0
1879,2026-09-13 12:36:13,800462,AIC114,India,26.7716,74.9229,11841.48,248.87,34.64,0
1880,2026-09-13 12:36:13,800463,AIC189,India,22.9396,68.6933,9753.6,263.91,273.58,0
1881,2026-09-13 12:36:13,801792,IGO324E,India,28.3591,77.1857,3345.18,147.46,200.21,0
1882,2026-09-13 12:36:13,8016a3,IGO59P,India,20.9564,87.4422,10668.0,213.02,39.61,0
1883,2026-09-13 12:36:13,8016a4,IGO6692,India,26.0011,76.695,10363.2,240.08,256.62,0
1884,2026-09-13 12:36:13,8015bc,IGO6336,India,13.6723,78.2228,7025.64,201.93,46.14,0
1885,2026-09-13 12:36:13,8015d3,IGO973,India,14.9523,76.2955,10972.8,238.01,303.0,0
1886,2026-09-13 12:36:13,8002ce,IFC1,India,25.9353,77.3107,11582.4,233.1,358.74,0
1887,2026-09-13 12:36:13,8015e6,IGO461W,India,26.2808,90.6341,11277.6,227.91,101.59,0
1888,2026-09-13 12:36:13,801723,IGO6109,India,29.0052,74.7071,10363.2,232.76,188.9,0
1889,2026-09-13 12:36:13,801883,IGO1494,India,16.7325,91.264,11590.02,242.29,314.31,0
1890,2026-09-13 12:36:13,80187d,IGO2277,India,15.388,73.8698,213.36,76.48,259.14,0
1891,2026-09-13 12:36:13,80184b,IGO12HC,India,12.6298,77.3508,10363.2,234.13,17.52,0
1892,2026-09-13 12:36:13,801864,IGO2401,India,28.5444,76.6497,2468.88,126.43,285.34,0
1893,2026-09-13 12:36:13,80184e,IGO1026,India,12.9979,80.1896,106.68,78.82,248.96,0
1894,2026-09-13 12:36:13,800584,AIC186,India,23.4739,93.3414,10972.8,254.65,281.54,0
1895,2026-09-13 12:36:13,70209e,BBC201,Bangladesh,31.5755,71.8652,10355.58,239.65,273.45,0
1896,2026-09-13 12:36:13,70209b,BBC355,Bangladesh,26.0388,83.5399,11574.78,257.24,287.46,0
1897,2026-09-13 12:36:13,70a8ee,BHA282,Nepal,27.5605,85.771,3040.38,125.41,295.51,0
1898,2026-09-13 12:36:13,70a8e7,SHA435,Nepal,27.8222,84.849,4991.1,139.42,276.99,0
1899,2026-09-13 12:36:13,70a8e9,,Nepal,26.9046,86.8524,5029.2,162.78,301.43,0
1900,2026-09-13 12:36:13,8017a1,AXB46K,India,21.5126,86.9164,8839.2,239.5,252.5,0
1901,2026-09-13 12:36:13,8017a0,,India,28.5664,77.114,,3.86,14.06,1
1902,2026-09-13 12:36:13,8016e0,IGO2588,India,25.7651,82.7492,11582.4,230.36,301.21,0
1903,2026-09-13 12:36:13,8016dd,IGO874,India,25.7706,84.7678,10957.56,238.21,301.22,0
1904,2026-09-13 12:36:13,8016bc,IGO521C,India,23.1032,90.0207,7520.94,225.04,252.85,0
1905,2026-09-13 12:36:13,8016ba,IGO535,India,25.3769,82.9028,11269.98,226.82,72.72,0
1906,2026-09-13 12:36:13,8016c7,AXB172M,India,19.0676,72.791,716.28,114.41,191.41,0
1907,2026-09-13 12:36:13,8016ca,AXB2932,India,25.6314,90.6851,7025.64,194.54,238.96,0
1908,2026-09-13 12:36:13,8016cc,AXB35E,India,22.6808,84.6206,6522.72,193.26,223.17,0
1909,2026-09-13 12:36:13,704729,MMA782,Myanmar,22.7167,94.149,3581.4,92.74,146.31,0
1910,2026-09-13 12:36:13,801800,IGO2487,India,28.5613,77.0836,,3.86,329.06,1
1911,2026-09-13 12:36:13,801811,,India,12.616,81.7331,8625.84,204.73,282.19,0
1912,2026-09-13 12:36:13,89617d,UAE583,United Arab Emirates,22.9578,68.2852,10972.8,262.37,270.0,0
1913,2026-09-13 12:36:13,80182a,IGO573Y,India,23.0992,84.5566,10972.8,243.19,220.02,0
1914,2026-09-13 12:36:13,80183a,IGO927T,India,11.2072,78.1454,10332.72,231.5,233.13,0
1915,2026-09-13 12:36:13,801819,IGO175,India,26.1142,77.3511,10050.78,247.64,357.74,0
1916,2026-09-13 12:36:13,801816,IGO769V,India,28.5807,76.9254,807.72,102.57,103.34,0
1917,2026-09-13 12:36:13,80180b,IGO1013,India,11.6679,94.5738,10058.4,225.11,137.96,0
1918,2026-09-13 12:36:13,80180e,IGO671W,India,28.6119,76.7784,868.68,102.57,103.34,0
1919,2026-09-13 12:36:13,801824,IGO251V,India,19.1879,72.8904,1699.26,128.86,62.41,0
1920,2026-09-13 12:36:13,801828,,India,16.7979,86.9986,11582.4,246.47,282.9,0
1921,2026-09-13 12:36:13,452181,ADZ4301,Bulgaria,22.7378,88.0783,10378.44,274.79,280.03,0
1922,2026-09-13 12:36:13,70a9b1,BHA554,Nepal,27.1799,85.0106,1234.44,85.98,338.96,0
1923,2026-09-13 12:36:13,800694,CG3,India,21.5226,88.2631,1661.16,77.47,329.69,0
1924,2026-09-13 12:36:13,8018a8,IGO438V,India,14.3454,77.9083,7315.2,216.61,16.84,0
1925,2026-09-13 12:36:13,8018b0,AIC188,India,23.0446,70.6583,11887.2,248.85,61.47,0
1926,2026-09-13 12:36:13,8018b7,IGO078,India,13.9715,76.7324,8237.22,232.05,127.89,0
1927,2026-09-13 12:36:13,8018e0,IGO6097,India,22.9588,88.6812,3406.14,151.16,265.71,0
1928,2026-09-13 12:36:13,8018cf,IGO6010,India,30.0493,75.2435,9761.22,231.88,352.61,0
1929,2026-09-13 12:36:13,8018df,IGO346K,India,12.9984,80.1911,106.68,79.96,248.88,0
1930,2026-09-13 12:36:13,7020ae,AWA474,Bangladesh,23.8661,90.3798,114.3,60.71,143.62,0
1931,2026-09-13 12:36:13,7020b4,UBG146,Bangladesh,23.8439,90.4041,,8.23,323.44,1
1932,2026-09-13 12:36:13,8018c2,AKJ1871,India,25.4491,75.3697,10972.8,244.6,202.9,0
1933,2026-09-13 12:36:13,7020bc,AWA444,Bangladesh,23.3567,90.8891,4876.8,136.06,331.3,0
1934,2026-09-13 12:36:13,7020c8,AWA448,Bangladesh,23.9584,90.3055,617.22,88.5,150.01,0
1935,2026-09-13 12:36:13,7020c5,S2AFH,Bangladesh,24.1674,89.4482,1859.28,50.54,292.13,0
1936,2026-09-13 12:36:13,8004d5,AIC1SS,India,28.5634,77.1015,266.7,80.36,104.84,0
1937,2026-09-13 12:36:13,801914,IGO447L,India,23.728,73.7884,11277.6,237.23,25.56,0
1938,2026-09-13 12:36:13,80190c,IGO2299,India,28.5545,77.0475,396.24,71.49,103.74,0
1939,2026-09-13 12:36:13,80191a,IGO6676,India,28.5687,77.0993,,3.86,270.0,1
1940,2026-09-13 12:36:13,801910,IGO950H,India,11.4988,76.8174,5745.48,192.81,334.05,0
1941,2026-09-13 12:36:13,8005f0,AIC132,India,14.6592,74.4472,12489.18,238.67,118.17,0
1942,2026-09-13 12:36:13,4bb0e9,THY48L,Turkey,13.0768,77.4602,11574.78,253.74,298.85,0
1943,2026-09-13 12:36:13,800735,AIC352,India,26.8943,80.59,11887.2,253.3,116.41,0
1944,2026-09-13 12:36:13,4bb189,THY299,Turkey,31.4187,74.1839,10972.8,234.3,282.3,0
1945,2026-09-13 12:36:13,4bb185,THY125,Turkey,26.6172,81.4316,11582.4,255.89,286.47,0
1946,2026-09-13 12:36:13,4bb14a,THY84,Turkey,23.1388,96.4297,10058.4,254.02,97.1,0
1947,2026-09-13 12:36:13,8007b2,IGO6749,India,22.6399,88.4402,30.48,0.77,61.88,1
1948,2026-09-13 12:36:13,89652d,ABY816,United Arab Emirates,22.4569,73.3384,10050.78,236.52,98.25,0
1949,2026-09-13 12:36:13,896502,ADY044,United Arab Emirates,23.7844,72.8409,10988.04,248.5,242.64,0
1950,2026-09-13 12:36:13,4bb196,THY65,Turkey,25.0184,84.4106,11574.78,258.69,299.42,0
1951,2026-09-13 12:36:13,896458,UAE375,United Arab Emirates,22.94,68.6865,12192.0,259.23,273.41,0
1952,2026-09-13 12:36:13,4bb101,THY49A,Turkey,13.127,93.1366,11887.2,238.29,135.79,0
1953,2026-09-13 12:36:13,8008d2,FLW ME 3,India,22.6355,88.4466,,9.26,5.62,1
1954,2026-09-13 12:36:13,896664,FDB564,United Arab Emirates,22.898,71.887,10972.8,241.17,264.98,0
1955,2026-09-13 12:36:13,8008c7,FLW ME 2,India,22.6413,88.4425,,3.09,8.44,1
1956,2026-09-13 12:36:13,896616,UAE9865,United Arab Emirates,17.1709,85.3619,13106.4,253.34,287.37,0
1957,2026-09-13 12:36:13,ac3857,FDX5384,United States,30.6147,74.7431,11277.6,251.09,172.58,0
1958,2026-09-13 12:36:13,461f4d,FIN131,Finland,17.8532,88.2809,12496.8,249.55,135.5,0
1959,2026-09-13 12:36:13,89653e,ETD446,United Arab Emirates,22.9186,69.045,9441.18,259.32,93.75,0
1960,2026-09-13 12:36:13,507cb3,MFX5538,Uzbekistan,24.2688,86.4266,9753.6,245.28,297.48,0
1961,2026-09-13 12:36:13,507cbb,SGA2562,Uzbekistan,22.9943,83.7009,9753.6,251.98,273.28,0
1962,2026-09-13 12:36:13,75026b,XAX604,Malaysia,26.5028,74.2927,11582.4,248.15,298.48,0
1963,2026-09-13 12:36:13,8965f6,ABY514,United Arab Emirates,24.0883,70.3463,11277.6,227.45,91.43,0
1964,2026-09-13 12:36:13,781efb,CSS164,China,23.3481,94.5014,10668.0,242.75,96.33,0
1965,2026-09-13 12:36:13,896717,ABY824,United Arab Emirates,16.9422,86.2825,10972.8,248.8,283.63,0
1966,2026-09-13 12:36:13,780d2c,CCA011,China,27.6442,78.7184,9037.32,244.95,111.18,0
1967,2026-09-13 12:36:13,780d2a,CCA059,China,28.5689,77.0961,,6.43,92.81,1
1968,2026-09-13 12:36:13,76cd75,SIA326,Singapore,11.7641,92.7194,10363.2,266.5,323.79,0
1969,2026-09-13 12:36:13,15203a,AFL295,Russian Federation,19.5944,93.2339,10972.8,256.38,305.44,0
1970,2026-09-13 12:36:13,899040,EVA068,Taiwan,16.3684,95.6713,10668.0,244.8,117.0,0
1971,2026-09-13 12:36:13,899035,EVA067,Taiwan,18.1307,95.3867,9144.0,271.73,306.61,0
1972,2026-09-13 12:36:13,406f79,BAW15,United Kingdom,16.3117,89.8672,11879.58,249.55,135.5,0
1973,2026-09-13 12:36:13,394a04,AFR256,France,17.4841,86.7299,10058.4,252.3,156.57,0
1974,2026-09-13 12:36:13,04022a,ETH3482,Ethiopia,22.5225,89.5861,12496.8,230.61,96.92,0
1975,2026-09-13 12:36:13,8990a5,CAL5663,Taiwan,24.431,85.9229,10363.2,260.76,298.13,0
1976,2026-09-13 12:36:13,06a2f4,QTR839,Qatar,22.94,68.6867,11574.78,265.48,273.67,0
1977,2026-09-13 12:36:13,781677,CSS160,China,23.1152,96.6349,10675.62,242.16,97.2,0
1978,2026-09-13 12:36:13,4ba94e,THY54,Turkey,17.9312,95.6671,10668.0,241.89,126.7,0
1979,2026-09-13 12:36:13,4ba948,THY68,Turkey,17.9421,95.4512,10058.4,240.1,130.48,0
1980,2026-09-13 12:36:13,040255,ETH445,Ethiopia,28.0128,76.954,5875.02,202.49,212.76,0
1981,2026-09-13 12:36:13,aba7d9,FDX5603,United States,25.8015,79.2214,11277.6,244.25,131.24,0
